source_dataset,building,label_mode,manipulation,level,corrupt_where,split_mode,model,accuracy,macro_precision,macro_recall,macro_f1,runtime_s
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified,RF,0.8910383597883598,0.8803071820488798,0.872172619047619,0.87457179355733,0.23151445388793945
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified,XGBoost,0.8657407407407407,0.8384911632598099,0.8618055555555555,0.8491668456983101,0.17236924171447754
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified,LSTM,0.4648120549759894,0.4665455100619213,0.579033210601456,0.47157066232797973,0.02627396583557129
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified,CNN-LSTM,0.4547110448749793,0.45870799004215773,0.5736643569379849,0.46219136673360295,0.015463590621948242
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified,Informer,0.682728928630568,0.629103226603229,0.7137564464334275,0.6586225959553754,0.07716894149780273
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified,LinearSVM,0.37433862433862436,0.35781063081568487,0.40627480158730156,0.35716892792317856,0.0012292861938476562
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified,RF,0.8528439153439153,0.8412468932204152,0.8241319444444445,0.8308066558304162,0.2977280616760254
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified,XGBoost,0.814318783068783,0.787132137480078,0.8041790674603174,0.7940808046505775,0.1929619312286377
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified,LSTM,0.4255671468786223,0.4268601778045406,0.5285282136963393,0.4268541741701809,0.026525259017944336
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified,CNN-LSTM,0.4172876304023845,0.425732186923759,0.527980847931601,0.4225715601600594,0.016030550003051758
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified,Informer,0.5946348733233979,0.544103177922599,0.6223700343219992,0.5681066722888363,0.07700634002685547
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified,LinearSVM,0.2977843915343915,0.2834654380798975,0.3063616071428571,0.27592353283838394,0.0013775825500488281
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified,RF,0.763558201058201,0.7504566349945926,0.7174975198412697,0.7303161673810823,0.17396903038024902
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified,XGBoost,0.7159391534391535,0.6851658423734839,0.6758804563492063,0.6791117986926711,0.16710710525512695
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified,LSTM,0.36562344759066073,0.37049732572834804,0.4517955861973678,0.36674296875979356,0.024916887283325195
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified,CNN-LSTM,0.3541977148534526,0.37119324899955425,0.45121296979292796,0.3608383185779412,0.016241073608398438
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified,Informer,0.48186785891703926,0.4345823112509709,0.4886648945281743,0.4469731716277515,0.07712125778198242
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified,LinearSVM,0.5340608465608465,0.5106878622898462,0.6003977280885108,0.5196400994591058,0.000568389892578125
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified,RF,0.9305555555555556,0.9172575721520815,0.9249446610006238,0.9195619510679085,0.13833117485046387
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified,XGBoost,0.9236111111111112,0.8981536389036767,0.931863338556095,0.9132452471206693,0.09211945533752441
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified,LSTM,0.48623548922056387,0.49294000825065015,0.6201141096836035,0.49881959214159116,0.013349533081054688
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified,CNN-LSTM,0.481592039800995,0.48579704374843047,0.608450571051947,0.49033097023515415,0.007794857025146484
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified,Informer,0.7860696517412935,0.7405127272793341,0.8389995762044473,0.7762443735599251,0.038414955139160156
LBNL_DataFDD,RTU,raw,sampling,4.0,test,stratified,LinearSVM,0.5502645502645502,0.5271976936133711,0.6239383895670131,0.5398696756656697,0.00035071372985839844
LBNL_DataFDD,RTU,raw,sampling,4.0,test,stratified,RF,0.9338624338624338,0.9211216522522404,0.9308669721698711,0.9243567231023105,0.137068510055542
LBNL_DataFDD,RTU,raw,sampling,4.0,test,stratified,XGBoost,0.923941798941799,0.8990306766219284,0.9344001506695649,0.9146609838739337,0.04354977607727051
LBNL_DataFDD,RTU,raw,sampling,4.0,test,stratified,LSTM,0.47904191616766467,0.49647103619422983,0.6153501446288497,0.49708765987973047,0.0073621273040771484
LBNL_DataFDD,RTU,raw,sampling,4.0,test,stratified,CNN-LSTM,0.4856952761144378,0.4926194286158497,0.61203885983075,0.49915786167484255,0.0043447017669677734
LBNL_DataFDD,RTU,raw,sampling,4.0,test,stratified,Informer,0.7877578176979375,0.7486464403242535,0.8430336237600159,0.781820302282431,0.01966261863708496
LBNL_DataFDD,RTU,raw,sampling,6.0,test,stratified,LinearSVM,0.5337301587301587,0.5084431419100208,0.5988153877907719,0.5189316330605679,0.000316619873046875
LBNL_DataFDD,RTU,raw,sampling,6.0,test,stratified,RF,0.9315476190476191,0.9328280702567241,0.9128710500949124,0.9206425607729585,0.13899517059326172
LBNL_DataFDD,RTU,raw,sampling,6.0,test,stratified,XGBoost,0.9325396825396826,0.9201321126059566,0.9367638522010905,0.9263148770630381,0.029677152633666992
LBNL_DataFDD,RTU,raw,sampling,6.0,test,stratified,LSTM,0.4724724724724725,0.48560416404822176,0.6139074293443094,0.49230022910415583,0.0049974918365478516
LBNL_DataFDD,RTU,raw,sampling,6.0,test,stratified,CNN-LSTM,0.47847847847847846,0.48276378525531155,0.6211872391695736,0.49072088881097303,0.0034530162811279297
LBNL_DataFDD,RTU,raw,sampling,6.0,test,stratified,Informer,0.7957957957957958,0.7517574138515793,0.8496773480624936,0.7859400239098185,0.01370549201965332
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified,LinearSVM,0.6381944444444444,0.6208479832963867,0.6416997354497356,0.6262024413044778,0.000640869140625
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified,RF,0.9946759259259259,0.9939049281225104,0.9948743386243386,0.9943776938257906,0.16248154640197754
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified,XGBoost,0.9953703703703703,0.9950504925634858,0.9957010582010583,0.9953717356241712,0.09302186965942383
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified,LSTM,0.6866156344235677,0.6821830677480231,0.7011072291640631,0.6795863705452979,0.009554147720336914
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified,CNN-LSTM,0.6555323590814196,0.6458648554286627,0.6743436319287459,0.6482036017285513,0.0074503421783447266
LBNL_DataFDD,SZCAV,raw,clean,0.0,test,stratified,Informer,0.9137091162143354,0.9077108272637409,0.9189608949214197,0.9113125029304617,0.053650617599487305
