dataset,building,label_mode,tag,fi_type,model,feature,importance_mean,importance_std,method,manipulation,level,scenario
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Supply Air Temperature,0.21673011779785156,0.007823444902896881,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Supply Air Temperature Set Point,-0.0011013215407729149,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Outdoor Air Temperature,0.08262626826763153,0.005703020840883255,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Mixed Air Temperature,0.023443471640348434,0.0003020660951733589,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Return Air Temperature,0.07293935865163803,0.0027838051319122314,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Supply Air Fan Status,-0.0001232741487910971,0.0005416194326244295,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Return Air Fan Status,0.002818009117618203,0.0015570427058264613,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Supply Air Fan Speed Control Signal,0.06912818551063538,0.005610007792711258,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Return Air Fan Speed Control Signal,0.0012751884059980512,0.0009841235587373376,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Exhaust Air Damper Control Signal  ,-0.00020309659885242581,4.345172783359885e-05,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Outdoor Air Damper Control Signal  ,-0.00012327416334301233,0.00012327416334301233,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Return Air Damper Control Signal,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Cooling Coil Valve Control Signal,0.17217640578746796,0.00464358925819397,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Heating Coil Valve Control Signal,0.0006648935959674418,0.0006648935959674418,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Supply Air Duct Static Pressure Set Point,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,AHU: Supply Air Duct Static Pressure ,0.0710761696100235,0.006876964122056961,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,XGBoost,Occupancy Mode Indicator,-0.00012327416334301233,0.00012327416334301233,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Supply Air Temperature,0.07102130353450775,0.019283786416053772,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Supply Air Temperature Set Point,0.005342683754861355,0.0001253131777048111,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Outdoor Air Temperature,0.09555740654468536,0.0006615109741687775,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Mixed Air Temperature,0.04375964030623436,0.002803884446620941,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Return Air Temperature,0.006053595803678036,0.003376228967681527,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Supply Air Fan Status,-0.0012109600938856602,0.006707875523716211,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Return Air Fan Status,0.042307693511247635,0.0048076920211315155,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Supply Air Fan Speed Control Signal,0.049857817590236664,0.0023014284670352936,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Return Air Fan Speed Control Signal,0.12507590651512146,0.005117364227771759,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Exhaust Air Damper Control Signal  ,0.014842393808066845,0.00717418547719717,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Outdoor Air Damper Control Signal  ,0.009382832795381546,0.004464285913854837,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Return Air Damper Control Signal,-0.0017531809862703085,0.000172305793967098,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Cooling Coil Valve Control Signal,0.030278822407126427,0.0022640731185674667,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Heating Coil Valve Control Signal,0.010923944413661957,0.0010290145874023438,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Supply Air Duct Static Pressure Set Point,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,AHU: Supply Air Duct Static Pressure ,0.054197996854782104,0.007448909804224968,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,LSTM,Occupancy Mode Indicator,0.0734420195221901,0.005083620548248291,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Supply Air Temperature,0.08276339620351791,0.008389964699745178,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Supply Air Temperature Set Point,0.02935945615172386,0.004429343156516552,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Outdoor Air Temperature,0.10148206353187561,0.0015109890373423696,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Mixed Air Temperature,0.020179053768515587,0.0035364851355552673,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Return Air Temperature,0.00874180719256401,0.0024255351163446903,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Supply Air Fan Status,0.012650616466999054,0.0009265956468880177,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Return Air Fan Status,0.055057115852832794,0.0011434834450483322,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Supply Air Fan Speed Control Signal,0.07700622081756592,0.010105792433023453,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Return Air Fan Speed Control Signal,0.12815332412719727,0.017422161996364594,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Exhaust Air Damper Control Signal  ,0.022923896089196205,0.0019339211285114288,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Outdoor Air Damper Control Signal  ,0.018733130767941475,0.009626229293644428,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Return Air Damper Control Signal,0.01647026278078556,0.0024592732079327106,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Cooling Coil Valve Control Signal,0.06873433291912079,0.0009398497641086578,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Heating Coil Valve Control Signal,0.012157797813415527,0.0029520918615162373,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Supply Air Duct Static Pressure Set Point,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,AHU: Supply Air Duct Static Pressure ,0.08781569451093674,0.02344081550836563,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,CNN-LSTM,Occupancy Mode Indicator,0.09300535172224045,0.011778242886066437,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Supply Air Temperature,0.28587213158607483,0.014014601707458496,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Supply Air Temperature Set Point,0.030929487198591232,0.0032280227169394493,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Outdoor Air Temperature,0.179720938205719,0.015232793986797333,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Mixed Air Temperature,0.09148713201284409,0.009672015905380249,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Return Air Temperature,0.17135506868362427,0.004073888063430786,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Supply Air Fan Status,0.03872782737016678,0.00563066266477108,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Return Air Fan Status,0.08485757559537888,0.0024255365133285522,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Supply Air Fan Speed Control Signal,0.0682125985622406,0.00023014098405838013,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Return Air Fan Speed Control Signal,0.16056126356124878,0.015819594264030457,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Exhaust Air Damper Control Signal  ,0.03453224524855614,0.014708646573126316,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Outdoor Air Damper Control Signal  ,0.039748407900333405,0.009306920692324638,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Return Air Damper Control Signal,0.06621240824460983,0.0032834485173225403,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Cooling Coil Valve Control Signal,0.21038052439689636,0.012431316077709198,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Heating Coil Valve Control Signal,0.021659918129444122,0.0034340666607022285,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Supply Air Duct Static Pressure Set Point,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,AHU: Supply Air Duct Static Pressure ,0.21584972739219666,0.015418358147144318,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_seq,Informer,Occupancy Mode Indicator,0.1249975860118866,0.010015424340963364,pfi_seq_metric=balanced_acc_R=2_eval=512_block,bias,0.05,bias_5%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Supply Air Temperature,0.11355987191200256,0.008360322564840317,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Supply Air Temperature Set Point,0.06354296207427979,9.18656587600708e-06,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Outdoor Air Temperature,0.04198022186756134,0.002656463533639908,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Mixed Air Temperature,-0.005848314147442579,0.001351670827716589,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Return Air Temperature,0.1456616371870041,0.0002709627151489258,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Supply Air Fan Status,0.17690768837928772,0.002570629119873047,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Return Air Fan Status,0.22442227602005005,0.0040405914187431335,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Supply Air Fan Speed Control Signal,0.2738644480705261,0.007136881351470947,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Return Air Fan Speed Control Signal,0.31693071126937866,0.008233234286308289,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Exhaust Air Damper Control Signal  ,0.0017619184218347073,0.0013146698474884033,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Outdoor Air Damper Control Signal  ,0.0018580686300992966,0.004106559790670872,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Return Air Damper Control Signal,-0.0015884633176028728,0.00531186256557703,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Cooling Coil Valve Control Signal,0.023783978074789047,0.003512387163937092,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Heating Coil Valve Control Signal,0.007649109698832035,0.0013581214006990194,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Supply Air Duct Static Pressure Set Point,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,AHU: Supply Air Duct Static Pressure ,0.18177467584609985,0.008615769445896149,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,LinearSVM,Occupancy Mode Indicator,0.20647215843200684,0.0015234723687171936,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Supply Air Temperature,0.13811489939689636,0.00562489777803421,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Supply Air Temperature Set Point,0.006520275957882404,0.0018924546893686056,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Outdoor Air Temperature,0.06329185515642166,0.0004879385232925415,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Mixed Air Temperature,0.01357095967978239,0.00033244676887989044,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Return Air Temperature,0.060667164623737335,0.00176318921148777,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Supply Air Fan Status,0.0011600960278883576,0.0005880364333279431,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Return Air Fan Status,0.0015115808928385377,0.00041226926259696484,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Supply Air Fan Speed Control Signal,0.10339698195457458,0.006665978580713272,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Return Air Fan Speed Control Signal,0.021798182278871536,0.0002910410985350609,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Exhaust Air Damper Control Signal  ,0.00385065539740026,0.00089822500012815,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Outdoor Air Damper Control Signal  ,0.0012912970269098878,0.0012226952239871025,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Return Air Damper Control Signal,0.0055298213846981525,0.0010517938062548637,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Cooling Coil Valve Control Signal,0.06022151559591293,0.001048598438501358,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Heating Coil Valve Control Signal,0.004482143558561802,0.0019178236834704876,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Supply Air Duct Static Pressure Set Point,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
LBNL_DataFDD,MZVAV_2_2,raw,LBNL_DataFDD__MZVAV_2_2__RAW,pfi_tab,RF,AHU: Supply Air Duct Static Pressure ,0.04445311799645424,0.00017582625150680542,pfi_tab_metric=balanced_acc_R=2_eval=2000,bias,0.1,bias_10%
