source_dataset,building,label_mode,tag,model,manipulation,level,normalized,true_label,pred_label,value
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Normal,Leakage of Cooling Coil Valve,0.21708926710663426
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Normal,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Normal,Normal,0.4904480722473081
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Normal,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Normal,Stuck OA Damper,0.29246266064605764
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,Informer,bias,0.01,1,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Normal,Leakage of Cooling Coil Valve,2693.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Normal,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Normal,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Normal,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Normal,Stuck OA Damper,186.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,0,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Normal,Leakage of Cooling Coil Valve,0.9353942341090656
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Normal,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Normal,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Normal,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Normal,Stuck OA Damper,0.06460576589093435
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,LinearSVM,bias,0.05,1,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Normal,Leakage of Cooling Coil Valve,2263.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Normal,Leakage of Heating Coil Valve,242.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Normal,Normal,284.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Normal,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Normal,Stuck OA Damper,90.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck OA Damper,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck OA Damper,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck OA Damper,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck OA Damper,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck OA Damper,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,0,Stuck OA Damper,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Heating Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Leakage of Heating Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Normal,Leakage of Cooling Coil Valve,0.7860368183397013
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Normal,Leakage of Heating Coil Valve,0.08405696422368879
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Normal,Normal,0.0986453629732546
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Normal,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Normal,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Normal,Stuck OA Damper,0.03126085446335533
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Cooling Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Cooling Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Cooling Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Cooling Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Cooling Coil Valve,Stuck Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Cooling Coil Valve,Stuck OA Damper,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Heating Coil Valve,Leakage of Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Heating Coil Valve,Leakage of Heating Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Heating Coil Valve,Normal,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Heating Coil Valve,Stuck Cooling Coil Valve,0.0
LBNL_DataFDD,SZVAV,raw,LBNL_DataFDD__SZVAV__RAW,RF,bias,0.05,1,Stuck Heating Coil Valve,Stuck Heating Coil Valve,0.0
