source_dataset,building,label_mode,split_mode,corrupt_where,model,manipulation,level,accuracy,macro_precision,macro_recall,macro_f1,runtime_s,n_classes,train_rows,val_rows,test_rows,scored_rows,n_test_classes_missing_in_train,missing_test_classes_in_train
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,noise,0.01,0.0,0.0,0.0,0.0,0.006825447082519531,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,noise,0.01,0.0,0.0,0.0,0.0,0.004225969314575195,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,noise,0.01,0.0,0.0,0.0,0.0,0.01934337615966797,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,noise,0.05,0.0,0.0,0.0,0.0,0.0002579689025878906,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,noise,0.05,0.0,0.0,0.0,0.0,0.12671422958374023,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,noise,0.05,0.0,0.0,0.0,0.0,0.026735782623291016,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,noise,0.05,0.0,0.0,0.0,0.0,0.006625175476074219,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,noise,0.05,0.0,0.0,0.0,0.0,0.004158973693847656,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,noise,0.05,0.0,0.0,0.0,0.0,0.019076108932495117,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,noise,0.1,0.0,0.0,0.0,0.0,0.0002930164337158203,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,noise,0.1,0.0,0.0,0.0,0.0,0.13924551010131836,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,noise,0.1,0.0,0.0,0.0,0.0,0.02496647834777832,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,noise,0.1,0.0,0.0,0.0,0.0,0.0068705081939697266,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,noise,0.1,0.0,0.0,0.0,0.0,0.005110502243041992,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,noise,0.1,0.0,0.0,0.0,0.0,0.01963186264038086,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,drift,0.01,0.0,0.0,0.0,0.0,0.0005159378051757812,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,drift,0.01,0.0,0.0,0.0,0.0,0.12633895874023438,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,drift,0.01,0.0,0.0,0.0,0.0,0.024835586547851562,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,drift,0.01,0.0,0.0,0.0,0.0,0.006808280944824219,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,drift,0.01,0.0,0.0,0.0,0.0,0.004120349884033203,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,drift,0.01,0.0,0.0,0.0,0.0,0.019081830978393555,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,drift,0.05,0.0,0.0,0.0,0.0,0.00032591819763183594,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,drift,0.05,0.0,0.0,0.0,0.0,0.12662816047668457,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,drift,0.05,0.0,0.0,0.0,0.0,0.025707006454467773,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,drift,0.05,0.0,0.0,0.0,0.0,0.006623029708862305,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,drift,0.05,0.0,0.0,0.0,0.0,0.004095554351806641,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,drift,0.05,0.0,0.0,0.0,0.0,0.01912999153137207,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,drift,0.1,0.0,0.0,0.0,0.0,0.00026345252990722656,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,drift,0.1,0.0,0.0,0.0,0.0,0.12727952003479004,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,drift,0.1,0.0,0.0,0.0,0.0,0.024019718170166016,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,drift,0.1,0.0,0.0,0.0,0.0,0.006827831268310547,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,drift,0.1,0.0,0.0,0.0,0.0,0.005087614059448242,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,drift,0.1,0.0,0.0,0.0,0.0,0.019769668579101562,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,bias,0.01,0.0,0.0,0.0,0.0,0.0003161430358886719,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,bias,0.01,0.0,0.0,0.0,0.0,0.12726807594299316,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,bias,0.01,0.0,0.0,0.0,0.0,0.023922204971313477,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,bias,0.01,0.0,0.0,0.0,0.0,0.006829023361206055,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,bias,0.01,0.0,0.0,0.0,0.0,0.004042387008666992,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,bias,0.01,0.0,0.0,0.0,0.0,0.019034862518310547,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,bias,0.05,0.0,0.0,0.0,0.0,0.00030875205993652344,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,bias,0.05,0.0,0.0,0.0,0.0,0.1262376308441162,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,bias,0.05,0.0,0.0,0.0,0.0,0.025357484817504883,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,bias,0.05,0.0,0.0,0.0,0.0,0.006541252136230469,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,bias,0.05,0.0,0.0,0.0,0.0,0.004057168960571289,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,bias,0.05,0.0,0.0,0.0,0.0,0.018985986709594727,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,bias,0.1,0.0,0.0,0.0,0.0,0.0002887248992919922,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,bias,0.1,0.0,0.0,0.0,0.0,0.12728309631347656,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,bias,0.1,0.0,0.0,0.0,0.0,0.02751016616821289,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,bias,0.1,0.0,0.0,0.0,0.0,0.006834268569946289,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,bias,0.1,0.0,0.0,0.0,0.0,0.00491786003112793,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,bias,0.1,0.0,0.0,0.0,0.0,0.01967906951904297,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,missing,0.05,0.0,0.0,0.0,0.0,0.00036716461181640625,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,missing,0.05,0.0,0.0,0.0,0.0,0.12632060050964355,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,missing,0.05,0.0,0.0,0.0,0.0,0.0384521484375,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,missing,0.05,0.0,0.0,0.0,0.0,0.0069010257720947266,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,missing,0.05,0.0,0.0,0.0,0.0,0.004206418991088867,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,missing,0.05,0.0,0.0,0.0,0.0,0.01902461051940918,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,missing,0.1,0.0,0.0,0.0,0.0,0.0002951622009277344,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,missing,0.1,0.0,0.0,0.0,0.0,0.12628841400146484,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,missing,0.1,0.0,0.0,0.0,0.0,0.031215190887451172,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,missing,0.1,0.0,0.0,0.0,0.0,0.006744861602783203,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,missing,0.1,0.0,0.0,0.0,0.0,0.004121541976928711,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,missing,0.1,0.0,0.0,0.0,0.0,0.018978357315063477,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,missing,0.2,0.0,0.0,0.0,0.0,0.0003027915954589844,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,missing,0.2,0.0,0.0,0.0,0.0,0.1278705596923828,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,missing,0.2,0.0,0.0,0.0,0.0,0.025269508361816406,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,missing,0.2,0.0,0.0,0.0,0.0,0.006868839263916016,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,missing,0.2,0.0,0.0,0.0,0.0,0.005087137222290039,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,missing,0.2,0.0,0.0,0.0,0.0,0.021425485610961914,7,18720,1440,1440,1440,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,sampling,2.0,0.0,0.0,0.0,0.0,0.0005679130554199219,7,18720,1440,720,720,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,sampling,2.0,0.0,0.0,0.0,0.0,0.11695146560668945,7,18720,1440,720,720,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,sampling,2.0,0.0,0.0,0.0,0.0,0.013206005096435547,7,18720,1440,720,720,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,sampling,2.0,0.0,0.0,0.0,0.0,0.003560304641723633,7,18720,1440,720,720,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,sampling,2.0,0.0,0.0,0.0,0.0,0.003396749496459961,7,18720,1440,720,720,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,sampling,2.0,0.0,0.0,0.0,0.0,0.009696483612060547,7,18720,1440,720,720,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,sampling,5.0,0.0,0.0,0.0,0.0,0.00021600723266601562,7,18720,1440,288,288,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,sampling,5.0,0.0,0.0,0.0,0.0,0.11628437042236328,7,18720,1440,288,288,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,sampling,5.0,0.0,0.0,0.0,0.0,0.010866880416870117,7,18720,1440,288,288,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,sampling,5.0,0.0,0.0,0.0,0.0,0.0018863677978515625,7,18720,1440,288,288,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,sampling,5.0,0.0,0.0,0.0,0.0,0.0013759136199951172,7,18720,1440,288,288,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,sampling,5.0,0.0,0.0,0.0,0.0,0.004462242126464844,7,18720,1440,288,288,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LinearSVM,sampling,10.0,0.0,0.0,0.0,0.0,0.0002067089080810547,7,18720,1440,144,144,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,RF,sampling,10.0,0.0,0.0,0.0,0.0,0.10861039161682129,7,18720,1440,144,144,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,XGBoost,sampling,10.0,0.0,0.0,0.0,0.0,0.006953001022338867,7,18720,1440,144,144,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,LSTM,sampling,10.0,0.0,0.0,0.0,0.0,0.0018227100372314453,7,18720,1440,144,144,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,CNN-LSTM,sampling,10.0,0.0,0.0,0.0,0.0,0.0038034915924072266,7,18720,1440,144,144,1,Normal
LBNL_DataFDD,SZCAV,raw,episode_blocked_time,test,Informer,sampling,10.0,0.0,0.0,0.0,0.0,0.0036444664001464844,7,18720,1440,144,144,1,Normal
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,clean,0.0,0.5022577283779089,0.3333333333333333,0.1674192427926363,0.22289017341040462,0.00043082237243652344,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,clean,0.0,0.2914206321639458,0.3333333333333333,0.09714021072131528,0.15043930428545813,0.1378030776977539,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,clean,0.0,0.32650225772837793,0.3333333333333333,0.10883408590945931,0.16409182159378546,0.04709577560424805,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,clean,0.0,0.22924626606460577,0.25,0.05731156651615144,0.09324667985306584,0.012745380401611328,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,clean,0.0,0.5797151788815561,0.3333333333333333,0.1932383929605187,0.2446496628554676,0.009582281112670898,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,clean,0.0,0.5866620354289684,0.3333333333333333,0.19555401180965615,0.24649737302977234,0.03795266151428223,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,noise,0.01,0.4973949287947204,0.3333333333333333,0.16579830959824013,0.22144900641769116,0.000377655029296875,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,noise,0.01,0.2962834317471344,0.3333333333333333,0.09876114391571146,0.15237584851732763,0.13745737075805664,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,noise,0.01,0.32650225772837793,0.3333333333333333,0.10883408590945931,0.16409182159378546,0.04768538475036621,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,noise,0.01,0.2295936088919764,0.25,0.0573984022229941,0.09336158192090395,0.012636661529541016,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,noise,0.01,0.5758944077804793,0.3333333333333333,0.1919648025934931,0.24362647858349865,0.007429838180541992,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,noise,0.01,0.585272664119486,0.3333333333333333,0.19509088803982866,0.24612912649722465,0.0370631217956543,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,noise,0.05,0.46370267453977076,0.3333333333333333,0.1545675581799236,0.21120075937351687,0.00036215782165527344,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,noise,0.05,0.32789162903786034,0.3333333333333333,0.10929720967928679,0.16461766501002703,0.13729047775268555,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,noise,0.05,0.34838485585272666,0.3333333333333333,0.11612828528424222,0.1722479821397905,0.03866410255432129,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,noise,0.05,0.22716220910038207,0.25,0.05679055227509552,0.09255590150014152,0.012618064880371094,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,noise,0.05,0.5661688086141021,0.3333333333333333,0.1887229362047007,0.24099948251644857,0.007401466369628906,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,noise,0.05,0.5828412643278916,0.3333333333333333,0.19428042144263055,0.2454831394923561,0.03700900077819824,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,noise,0.1,0.43487321986800975,0.2,0.08697464397360195,0.12122972645848462,0.00035762786865234375,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,noise,0.1,0.33240708579367834,0.25,0.08310177144841958,0.1247393117831074,0.13826441764831543,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,noise,0.1,0.3515109412990622,0.25,0.08787773532476555,0.13004369056797738,0.04862499237060547,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,noise,0.1,0.22820423758249392,0.25,0.05705105939562348,0.09290158371040724,0.012697696685791016,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,noise,0.1,0.5679055227509552,0.3333333333333333,0.18930184091698507,0.24147097917589722,0.00803375244140625,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,noise,0.1,0.580757207363668,0.3333333333333333,0.19358573578788932,0.24492785468395226,0.0377659797668457,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,drift,0.01,0.390413337964571,0.3333333333333333,0.13013777932152368,0.1871929386293613,0.0003719329833984375,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,drift,0.01,0.2563390065995137,0.25,0.06408475164987842,0.1020182471661598,0.13746309280395508,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,drift,0.01,0.3115665161514415,0.3333333333333333,0.10385550538381383,0.1583686440677966,0.039307594299316406,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,drift,0.01,0.22889892323723515,0.25,0.05722473080930879,0.09313171283210854,0.012937784194946289,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,drift,0.01,0.5727683223341438,0.3333333333333333,0.19092277411138125,0.2427856301531213,0.007422447204589844,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,drift,0.01,0.5192775269190691,0.3333333333333333,0.17309250897302306,0.2278616064624295,0.037059783935546875,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,drift,0.05,0.16776658562000696,0.3333333333333333,0.05592219520666899,0.0957763236168947,0.0003399848937988281,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,drift,0.05,0.15422021535255298,0.25,0.038555053838138245,0.06680710201625037,0.13714075088500977,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,drift,0.05,0.18478638416116708,0.2,0.03695727683223342,0.06238639695104074,0.03665494918823242,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,drift,0.05,0.22820423758249392,0.25,0.05705105939562348,0.09290158371040724,0.012443065643310547,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,drift,0.05,0.5720736366794026,0.3333333333333333,0.19069121222646754,0.24259832081307997,0.007371187210083008,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,drift,0.05,0.41646405001736714,0.3333333333333333,0.13882135000578905,0.1960111165604054,0.037020206451416016,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,drift,0.1,0.1618617575547065,0.3333333333333333,0.053953919184902166,0.09287493771798705,0.0003371238708496094,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,drift,0.1,0.10142410559221952,0.25,0.02535602639805488,0.04604225796278776,0.1388702392578125,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,drift,0.1,0.08787773532476555,0.2,0.01757554706495311,0.03231162196679438,0.03844881057739258,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,drift,0.1,0.21986800972559917,0.3333333333333333,0.07328933657519972,0.12015945330296128,0.012625455856323242,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,drift,0.1,0.5995137200416811,0.3333333333333333,0.19983790668056037,0.24987332609482446,0.00809335708618164,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,drift,0.1,0.2160472386245224,0.3333333333333333,0.07201574620817414,0.11844234980481767,0.03762698173522949,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,bias,0.01,0.2782216047238624,0.3333333333333333,0.09274053490795414,0.1451086956521739,0.000415802001953125,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,bias,0.01,0.16741924279263634,0.25,0.041854810698159085,0.07170484974709908,0.13691473007202148,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,bias,0.01,0.18443904133379646,0.3333333333333333,0.06147968044459882,0.10381231671554253,0.04479503631591797,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,bias,0.01,0.22820423758249392,0.25,0.05705105939562348,0.09290158371040724,0.012637615203857422,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,bias,0.01,0.5599166377214311,0.3333333333333333,0.18663887924047703,0.2392934016180509,0.007371425628662109,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,bias,0.01,0.4904480722473081,0.3333333333333333,0.16348269074910268,0.21937388332168103,0.03716444969177246,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,bias,0.05,0.0,0.0,0.0,0.0,0.00040459632873535156,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,bias,0.05,0.0986453629732546,0.25,0.02466134074331365,0.04489408789124249,0.13718390464782715,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,bias,0.05,0.07328933657519972,0.2,0.014657867315039944,0.027313915857605175,0.038260698318481445,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,bias,0.05,0.21882598124348732,0.25,0.05470649531087183,0.08976916500427472,0.01247096061706543,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,bias,0.05,0.5574852379298367,0.3333333333333333,0.1858284126432789,0.23862622658340768,0.007475852966308594,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,Informer,bias,0.05,0.27335880514067384,0.3333333333333333,0.09111960171355794,0.14311693035097292,0.03730058670043945,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LinearSVM,bias,0.1,0.0,0.0,0.0,0.0,0.0004241466522216797,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,RF,bias,0.1,0.048975338659256684,0.25,0.012243834664814171,0.023344370860927152,0.1273660659790039,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,XGBoost,bias,0.1,0.017714484195901353,0.2,0.0035428968391802707,0.0069624573378839595,0.04117870330810547,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,LSTM,bias,0.1,0.2111844390413338,0.3333333333333333,0.07039481301377794,0.11624127712455788,0.012613534927368164,6,11520,1440,2879,2879,0,
LBNL_DataFDD,SZVAV,raw,episode_blocked_time,test,CNN-LSTM,bias,0.1,0.6422368878082667,0.3333333333333333,0.21407896260275558,0.26071630005640156,0.008115530014038086,6,11520,1440,2879,2879,0,
