source_dataset,building,label_mode,manipulation,level,corrupt_where,split_mode,model,accuracy,macro_precision,macro_recall,macro_f1,runtime_s
LBNL_DataFDD,MZVAV_1,raw,bias,0.1,test,stratified_time,RF,0.6068049457110838,0.4089371704018234,0.4375120784952557,0.41845249075037083,0.3578667640686035
LBNL_DataFDD,MZVAV_1,raw,bias,0.1,test,stratified_time,XGBoost,0.6142455585971229,0.46701338181173097,0.47269138023405655,0.46741299186497426,0.3248155117034912
LBNL_DataFDD,MZVAV_1,raw,bias,0.1,test,stratified_time,LSTM,0.6349,0.4535925961555196,0.4693457137022921,0.4537204978208745,0.09641528129577637
LBNL_DataFDD,MZVAV_1,raw,bias,0.1,test,stratified_time,CNN-LSTM,0.72838,0.36472249484247,0.49899978077386825,0.42142352954790036,0.06668782234191895
LBNL_DataFDD,MZVAV_1,raw,bias,0.1,test,stratified_time,Informer,0.72402,0.40090103656497433,0.49659566145188266,0.42171905664455994,0.43825674057006836
LBNL_DataFDD,MZVAV_1,raw,missing,0.05,test,stratified_time,LinearSVM,0.70840146240194,0.6890151394215859,0.7378965278708701,0.6844053719098111,0.0015094280242919922
LBNL_DataFDD,MZVAV_1,raw,missing,0.05,test,stratified_time,RF,0.7957230254818026,0.7417855854803987,0.7537719071271396,0.7471742501704048,0.48105907440185547
LBNL_DataFDD,MZVAV_1,raw,missing,0.05,test,stratified_time,XGBoost,0.7891458911282174,0.7325044739709056,0.733785971384073,0.7331382500123087,0.3465912342071533
LBNL_DataFDD,MZVAV_1,raw,missing,0.05,test,stratified_time,LSTM,0.80246,0.7500985288697997,0.7373074877928469,0.7431095664238738,0.10006427764892578
LBNL_DataFDD,MZVAV_1,raw,missing,0.05,test,stratified_time,CNN-LSTM,0.8463,0.8224387739047283,0.7681108123178599,0.7883744131256916,0.06893658638000488
LBNL_DataFDD,MZVAV_1,raw,missing,0.05,test,stratified_time,Informer,0.84512,0.8064134711603022,0.7933901876863272,0.7994411032683582,0.4235856533050537
LBNL_DataFDD,MZVAV_1,raw,missing,0.1,test,stratified_time,LinearSVM,0.7081809997979093,0.6887638085473258,0.7375737869822132,0.684152911411349,0.001537322998046875
LBNL_DataFDD,MZVAV_1,raw,missing,0.1,test,stratified_time,RF,0.7957965130164796,0.7418744448229699,0.7538651715985742,0.747265202863931,0.4642763137817383
LBNL_DataFDD,MZVAV_1,raw,missing,0.1,test,stratified_time,XGBoost,0.7888151972221712,0.7320975416303825,0.7334951236856762,0.7327880132083922,0.31093454360961914
LBNL_DataFDD,MZVAV_1,raw,missing,0.1,test,stratified_time,LSTM,0.80238,0.7499916280633423,0.7372060543220542,0.7430055306099319,0.09669828414916992
LBNL_DataFDD,MZVAV_1,raw,missing,0.1,test,stratified_time,CNN-LSTM,0.84558,0.8212691502280616,0.7672911649564333,0.7874320557786612,0.06884098052978516
LBNL_DataFDD,MZVAV_1,raw,missing,0.1,test,stratified_time,Informer,0.84412,0.8050663952304271,0.792192209708199,0.7981761027844186,0.42191314697265625
LBNL_DataFDD,MZVAV_1,raw,missing,0.2,test,stratified_time,LinearSVM,0.7083647186346016,0.6889780888659744,0.7378498956351529,0.6843656044415538,0.0017399787902832031
LBNL_DataFDD,MZVAV_1,raw,missing,0.2,test,stratified_time,RF,0.7959986037368412,0.7421073036367289,0.7540250170777252,0.7474700224339869,0.4000403881072998
LBNL_DataFDD,MZVAV_1,raw,missing,0.2,test,stratified_time,XGBoost,0.7888703128731789,0.7321627162516835,0.7335113876963109,0.7328293096176093,0.3072929382324219
LBNL_DataFDD,MZVAV_1,raw,missing,0.2,test,stratified_time,LSTM,0.80262,0.7502965133069661,0.7376735490169215,0.743407429805647,0.09620833396911621
LBNL_DataFDD,MZVAV_1,raw,missing,0.2,test,stratified_time,CNN-LSTM,0.84644,0.8226794823020802,0.7682533506883568,0.7885488961504397,0.0664818286895752
LBNL_DataFDD,MZVAV_1,raw,missing,0.2,test,stratified_time,Informer,0.84452,0.8055652804099811,0.7927926309378708,0.7987337777042981,0.4202408790588379
LBNL_DataFDD,MZVAV_1,raw,sampling,2.0,test,stratified_time,LinearSVM,0.7082965902410346,0.6889358305704087,0.737752498342332,0.6843170492476864,0.0008809566497802734
LBNL_DataFDD,MZVAV_1,raw,sampling,2.0,test,stratified_time,RF,0.7957451499118166,0.7418789455862256,0.7539843231978782,0.7473145655271498,0.2411506175994873
LBNL_DataFDD,MZVAV_1,raw,sampling,2.0,test,stratified_time,XGBoost,0.7892416225749559,0.7326750633857182,0.7339073008430426,0.7332847390995704,0.1602480411529541
LBNL_DataFDD,MZVAV_1,raw,sampling,2.0,test,stratified_time,LSTM,0.8014849119711839,0.7484376419546064,0.7358204780534068,0.7415481059295497,0.05233454704284668
LBNL_DataFDD,MZVAV_1,raw,sampling,2.0,test,stratified_time,CNN-LSTM,0.8447825927151101,0.8192789736520413,0.7665783097714947,0.7863547889173117,0.03688359260559082
LBNL_DataFDD,MZVAV_1,raw,sampling,2.0,test,stratified_time,Informer,0.845848494872643,0.8073718339380307,0.7932831779832646,0.7997942459121911,0.2266097068786621
LBNL_DataFDD,MZVAV_1,raw,sampling,5.0,test,stratified_time,LinearSVM,0.7078166620740333,0.6884657831198535,0.7371514978786222,0.6838074626304369,0.0005934238433837891
LBNL_DataFDD,MZVAV_1,raw,sampling,5.0,test,stratified_time,RF,0.7950766969780472,0.7410956480548794,0.7532433405232009,0.7465446619803578,0.15103960037231445
LBNL_DataFDD,MZVAV_1,raw,sampling,5.0,test,stratified_time,XGBoost,0.7885551575273262,0.7318452005123302,0.7333286460888642,0.7325775226041528,0.06382298469543457
LBNL_DataFDD,MZVAV_1,raw,sampling,5.0,test,stratified_time,LSTM,0.8021695164552307,0.7494571303112612,0.7334374854102552,0.7405282749839059,0.021136999130249023
LBNL_DataFDD,MZVAV_1,raw,sampling,5.0,test,stratified_time,CNN-LSTM,0.8416069130354845,0.8137900214360471,0.7630093493339947,0.7821476631526263,0.014722108840942383
LBNL_DataFDD,MZVAV_1,raw,sampling,5.0,test,stratified_time,Informer,0.847306490163633,0.8096304448248689,0.7936450324901135,0.8009629838692771,0.08906316757202148
LBNL_DataFDD,MZVAV_1,raw,sampling,10.0,test,stratified_time,LinearSVM,0.7084864070536371,0.6889411748051937,0.7377195799136023,0.6844331973476491,0.00038313865661621094
LBNL_DataFDD,MZVAV_1,raw,sampling,10.0,test,stratified_time,RF,0.7959221160911095,0.7419701248051453,0.7531754370191506,0.7470468330751014,0.13947582244873047
LBNL_DataFDD,MZVAV_1,raw,sampling,10.0,test,stratified_time,XGBoost,0.7887582659808964,0.7320426278960512,0.7330344948645167,0.7325343741562397,0.03302288055419922
LBNL_DataFDD,MZVAV_1,raw,sampling,10.0,test,stratified_time,LSTM,0.8034958601655934,0.7515079115002203,0.7302356336693374,0.7393006265860921,0.011556863784790039
LBNL_DataFDD,MZVAV_1,raw,sampling,10.0,test,stratified_time,CNN-LSTM,0.8434222631094757,0.8183188801798837,0.7620815025415697,0.782761751872554,0.008878469467163086
LBNL_DataFDD,MZVAV_1,raw,sampling,10.0,test,stratified_time,Informer,0.8517019319227231,0.8163909753672816,0.7961269061773069,0.8052213853144925,0.041181325912475586
LBNL_DataFDD,MZVAV_2_1,raw,clean,0.0,test,stratified_time,LinearSVM,0.5118055555555555,0.6453077699293643,0.6948784722222222,0.5056256376121453,0.0003707408905029297
LBNL_DataFDD,MZVAV_2_1,raw,clean,0.0,test,stratified_time,RF,0.9798611111111111,0.9542586750788644,0.9874131944444444,0.9696594314776132,0.12733006477355957
LBNL_DataFDD,MZVAV_2_1,raw,clean,0.0,test,stratified_time,XGBoost,1.0,1.0,1.0,1.0,0.022110462188720703
LBNL_DataFDD,MZVAV_2_1,raw,clean,0.0,test,stratified_time,LSTM,0.9329621897471584,0.8736888111888113,0.9581886574074074,0.9058959496356966,0.009607315063476562
LBNL_DataFDD,MZVAV_2_1,raw,clean,0.0,test,stratified_time,CNN-LSTM,0.794943168638367,0.745830937320299,0.8721064814814814,0.7562822991549587,0.007089853286743164
LBNL_DataFDD,MZVAV_2_1,raw,clean,0.0,test,stratified_time,Informer,0.9689167246578521,0.9322548028311426,0.9806134259259259,0.9537810217950252,0.03249692916870117
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.01,test,stratified_time,LinearSVM,0.5120370370370371,0.6453566621803499,0.6950231481481481,0.505834119811523,0.00030922889709472656
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.01,test,stratified_time,RF,0.9796296296296296,0.953781512605042,0.9872685185185186,0.9693230939260759,0.13938689231872559
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.01,test,stratified_time,XGBoost,0.9444444444444444,0.9675324675324675,0.8611111111111112,0.9025763152197446,0.012202262878417969
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.01,test,stratified_time,LSTM,0.9324982602644398,0.8730366492146597,0.9578993055555556,0.9053108244246704,0.009650707244873047
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.01,test,stratified_time,CNN-LSTM,0.7947112038970077,0.7456896551724138,0.8719618055555556,0.7560601570389893,0.007319450378417969
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.01,test,stratified_time,Informer,0.9691486893992113,0.9326923076923077,0.9807581018518519,0.9541078193268173,0.03262066841125488
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.05,test,stratified_time,LinearSVM,0.5141203703703704,0.6453598770775042,0.6958912037037037,0.5076562213670515,0.00026869773864746094
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.05,test,stratified_time,RF,0.9766203703703704,0.9515060707517751,0.9793113425925926,0.9645759017244324,0.12794065475463867
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.05,test,stratified_time,XGBoost,0.9347222222222222,0.9622792937399679,0.8368055555555556,0.8828899601673594,0.012089967727661133
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.05,test,stratified_time,LSTM,0.9401530967292971,0.8840970350404312,0.9626736111111112,0.9150643845257208,0.009593963623046875
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.05,test,stratified_time,CNN-LSTM,0.7958710276038042,0.7463976945244957,0.8726851851851851,0.757171533033602,0.0068666934967041016
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.05,test,stratified_time,Informer,0.9693806541405706,0.9331306990881458,0.9809027777777778,0.9544348678331556,0.03259420394897461
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.1,test,stratified_time,LinearSVM,0.5201388888888889,0.6440905944045583,0.6970486111111112,0.5127212723737236,0.0002911090850830078
LBNL_DataFDD,MZVAV_2_1,raw,noise,0.1,test,stratified_time,RF,0.9668981481481481,0.9414071497171299,0.9576099537037037,0.9492182449008011,0.128387451171875
